datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-17T00:00;10;92;0.0;0.0
2026-03-17T01:00;10;90;0.0;0.0
2026-03-17T02:00;30;60;0.0;0.0
2026-03-17T03:00;30;62;0.0;0.0
2026-03-17T04:00;60;33;0.0;0.0
2026-03-17T05:00;60;49;0.0;0.0
2026-03-17T06:00;100;16;0.0;0.0
2026-03-17T07:00;100;0;19.5;0.066
2026-03-17T08:00;100;0;137.2;0.719
2026-03-17T09:00;100;0;291.8;1.971
2026-03-17T10:00;100;0;436.5;3.408
2026-03-17T11:00;100;2;548.2;4.561
2026-03-17T12:00;10;94;532.5;4.397
2026-03-17T13:00;30;71;477.2;3.638
2026-03-17T14:00;60;40;441.8;2.856
2026-03-17T15:00;30;67;415.0;2.016
2026-03-17T16:00;100;0;304.5;0.887
2026-03-17T17:00;30;53;172.8;0.133
2026-03-17T18:00;100;4;53.5;0.0
2026-03-17T19:00;100;4;0.0;0.0
2026-03-17T20:00;100;0;0.0;0.0
2026-03-17T21:00;100;0;0.0;0.0
2026-03-17T22:00;100;0;0.0;0.0
2026-03-17T23:00;100;11;0.0;0.0
