datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-10-02T00:00;10;100;0.0;0.0
2025-10-02T01:00;10;85;0.0;0.0
2025-10-02T02:00;10;92;0.0;0.0
2025-10-02T03:00;10;100;0.0;0.0
2025-10-02T04:00;10;87;0.0;0.0
2025-10-02T05:00;10;96;0.0;0.0
2025-10-02T06:00;30;61;0.0;0.0
2025-10-02T07:00;30;77;0.0;0.0
2025-10-02T08:00;10;96;23.5;0.088
2025-10-02T09:00;30;72;129.8;0.718
2025-10-02T10:00;30;59;246.0;1.699
2025-10-02T11:00;30;60;317.5;2.473
2025-10-02T12:00;30;74;430.5;3.494
2025-10-02T13:00;30;66;385.2;3.031
2025-10-02T14:00;10;82;387.8;2.738
2025-10-02T15:00;30;77;392.0;2.253
2025-10-02T16:00;10;98;236.0;0.949
2025-10-02T17:00;10;84;117.2;0.234
2025-10-02T18:00;30;79;73.5;0.0
2025-10-02T19:00;10;82;10.2;0.0
2025-10-02T20:00;60;39;0.0;0.0
2025-10-02T21:00;100;12;0.0;0.0
2025-10-02T22:00;100;0;0.0;0.0
2025-10-02T23:00;100;0;0.0;0.0
