datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-02-26T00:00;100;0;0.0;0.0
2026-02-26T01:00;100;0;0.0;0.0
2026-02-26T02:00;100;0;0.0;0.0
2026-02-26T03:00;100;0;0.0;0.0
2026-02-26T04:00;30;60;0.0;0.0
2026-02-26T05:00;30;76;0.0;0.0
2026-02-26T06:00;10;99;0.0;0.0
2026-02-26T07:00;10;100;0.0;0.0
2026-02-26T08:00;10;100;37.5;0.164
2026-02-26T09:00;10;100;125.0;0.738
2026-02-26T10:00;10;100;248.8;1.737
2026-02-26T11:00;100;0;380.5;2.865
2026-02-26T12:00;60;40;450.8;3.386
2026-02-26T13:00;30;66;464.5;3.218
2026-02-26T14:00;30;51;430.5;2.505
2026-02-26T15:00;60;36;347.5;1.48
2026-02-26T16:00;10;100;225.0;0.531
2026-02-26T17:00;10;100;98.0;0.025
2026-02-26T18:00;10;99;9.2;0.0
2026-02-26T19:00;100;0;0.0;0.0
2026-02-26T20:00;100;0;0.0;0.0
2026-02-26T21:00;100;0;0.0;0.0
2026-02-26T22:00;100;0;0.0;0.0
2026-02-26T23:00;100;1;0.0;0.0
