datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-12-13T00:00;10;100;0.0;0.0
2025-12-13T01:00;10;100;0.0;0.0
2025-12-13T02:00;10;100;0.0;0.0
2025-12-13T03:00;10;100;0.0;0.0
2025-12-13T04:00;10;100;0.0;0.0
2025-12-13T05:00;10;100;0.0;0.0
2025-12-13T06:00;10;100;0.0;0.0
2025-12-13T07:00;10;100;0.0;0.0
2025-12-13T08:00;10;100;0.0;0.0
2025-12-13T09:00;10;100;12.8;0.058
2025-12-13T10:00;10;100;31.8;0.171
2025-12-13T11:00;10;100;63.0;0.36
2025-12-13T12:00;10;100;83.2;0.46
2025-12-13T13:00;10;100;80.2;0.387
2025-12-13T14:00;10;100;56.2;0.206
2025-12-13T15:00;10;100;35.2;0.074
2025-12-13T16:00;10;100;9.5;0.003
2025-12-13T17:00;10;100;0.0;0.0
2025-12-13T18:00;10;100;0.0;0.0
2025-12-13T19:00;10;100;0.0;0.0
2025-12-13T20:00;10;100;0.0;0.0
2025-12-13T21:00;10;100;0.0;0.0
2025-12-13T22:00;10;100;0.0;0.0
2025-12-13T23:00;10;100;0.0;0.0
