datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-11-25T00:00;10;100;0.0;0.0
2025-11-25T01:00;10;100;0.0;0.0
2025-11-25T02:00;10;100;0.0;0.0
2025-11-25T03:00;10;100;0.0;0.0
2025-11-25T04:00;10;100;0.0;0.0
2025-11-25T05:00;10;100;0.0;0.0
2025-11-25T06:00;10;100;0.0;0.0
2025-11-25T07:00;10;100;0.0;0.0
2025-11-25T08:00;10;100;3.0;0.011
2025-11-25T09:00;10;99;38.8;0.192
2025-11-25T10:00;10;100;65.2;0.376
2025-11-25T11:00;10;100;71.0;0.429
2025-11-25T12:00;10;98;108.2;0.627
2025-11-25T13:00;10;100;81.0;0.407
2025-11-25T14:00;10;100;57.0;0.215
2025-11-25T15:00;10;100;38.0;0.082
2025-11-25T16:00;10;100;16.5;0.005
2025-11-25T17:00;10;100;0.0;0.0
2025-11-25T18:00;10;100;0.0;0.0
2025-11-25T19:00;10;100;0.0;0.0
2025-11-25T20:00;10;100;0.0;0.0
2025-11-25T21:00;10;100;0.0;0.0
2025-11-25T22:00;10;96;0.0;0.0
2025-11-25T23:00;10;96;0.0;0.0
