datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-06-13T00:00;10;100;0.0;0.0
2026-06-13T01:00;10;100;0.0;0.0
2026-06-13T02:00;10;100;0.0;0.0
2026-06-13T03:00;10;91;0.0;0.0
2026-06-13T04:00;10;100;0.0;0.0
2026-06-13T05:00;10;100;0.0;0.0
2026-06-13T06:00;10;95;5.0;0.008
2026-06-13T07:00;10;83;44.0;0.159
2026-06-13T08:00;10;98;168.0;0.93
2026-06-13T09:00;10;100;318.0;2.298
2026-06-13T10:00;10;99;344.0;2.947
2026-06-13T11:00;10;100;377.0;3.569
2026-06-13T12:00;10;92;209.0;2.062
2026-06-13T13:00;10;93;531.0;5.169
2026-06-13T14:00;100;13;631.0;5.731
2026-06-13T15:00;10;98;662.0;5.266
2026-06-13T16:00;30;57;501.0;3.22
2026-06-13T17:00;60;25;428.0;1.971
2026-06-13T18:00;30;60;402.0;1.05
2026-06-13T19:00;60;26;213.0;0.125
2026-06-13T20:00;60;48;136.0;0.0
2026-06-13T21:00;60;28;36.0;0.0
2026-06-13T22:00;100;5;0.0;0.0
2026-06-13T23:00;30;64;0.0;0.0
