datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-01-29T00:00;10;100;0.0;0.0
2026-01-29T01:00;10;100;0.0;0.0
2026-01-29T02:00;10;100;0.0;0.0
2026-01-29T03:00;10;100;0.0;0.0
2026-01-29T04:00;10;100;0.0;0.0
2026-01-29T05:00;10;100;0.0;0.0
2026-01-29T06:00;10;100;0.0;0.0
2026-01-29T07:00;10;100;0.0;0.0
2026-01-29T08:00;10;100;0.5;0.002
2026-01-29T09:00;10;100;17.0;0.082
2026-01-29T10:00;10;100;38.0;0.223
2026-01-29T11:00;10;100;69.2;0.442
2026-01-29T12:00;10;100;96.5;0.615
2026-01-29T13:00;10;100;95.8;0.557
2026-01-29T14:00;10;100;71.2;0.338
2026-01-29T15:00;10;100;61.8;0.201
2026-01-29T16:00;10;100;36.0;0.052
2026-01-29T17:00;10;100;7.8;0.0
2026-01-29T18:00;10;100;0.0;0.0
2026-01-29T19:00;10;100;0.0;0.0
2026-01-29T20:00;10;98;0.0;0.0
2026-01-29T21:00;10;100;0.0;0.0
2026-01-29T22:00;10;100;0.0;0.0
2026-01-29T23:00;10;100;0.0;0.0
