datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-04-10T00:00;100;0;0.0;0.0
2026-04-10T01:00;100;0;0.0;0.0
2026-04-10T02:00;10;100;0.0;0.0
2026-04-10T03:00;10;95;0.0;0.0
2026-04-10T04:00;10;84;0.0;0.0
2026-04-10T05:00;10;100;0.0;0.0
2026-04-10T06:00;10;100;0.0;0.0
2026-04-10T07:00;10;100;8.2;0.019
2026-04-10T08:00;10;100;55.2;0.243
2026-04-10T09:00;10;100;87.8;0.548
2026-04-10T10:00;10;100;106.5;0.819
2026-04-10T11:00;10;100;139.5;1.21
2026-04-10T12:00;10;100;231.8;2.113
2026-04-10T13:00;10;100;186.5;1.676
2026-04-10T14:00;10;100;195.8;1.625
2026-04-10T15:00;10;100;243.8;1.729
2026-04-10T16:00;10;100;220.5;1.203
2026-04-10T17:00;10;100;102.2;0.357
2026-04-10T18:00;10;100;59.0;0.08
2026-04-10T19:00;10;100;27.0;0.0
2026-04-10T20:00;10;100;6.0;0.0
2026-04-10T21:00;10;100;0.0;0.0
2026-04-10T22:00;10;95;0.0;0.0
2026-04-10T23:00;10;90;0.0;0.0
