datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-02-11T00:00;10;99;0.0;0.0
2026-02-11T01:00;10;100;0.0;0.0
2026-02-11T02:00;10;100;0.0;0.0
2026-02-11T03:00;10;100;0.0;0.0
2026-02-11T04:00;10;100;0.0;0.0
2026-02-11T05:00;10;100;0.0;0.0
2026-02-11T06:00;10;97;0.0;0.0
2026-02-11T07:00;10;100;0.0;0.0
2026-02-11T08:00;10;100;7.2;0.027
2026-02-11T09:00;10;100;64.2;0.339
2026-02-11T10:00;10;99;87.8;0.557
2026-02-11T11:00;10;100;140.0;0.964
2026-02-11T12:00;10;96;129.0;0.888
2026-02-11T13:00;10;100;91.2;0.577
2026-02-11T14:00;10;99;91.2;0.478
2026-02-11T15:00;10;100;57.0;0.212
2026-02-11T16:00;10;100;44.0;0.082
2026-02-11T17:00;10;92;9.0;0.0
2026-02-11T18:00;10;95;0.0;0.0
2026-02-11T19:00;10;100;0.0;0.0
2026-02-11T20:00;10;100;0.0;0.0
2026-02-11T21:00;10;100;0.0;0.0
2026-02-11T22:00;10;100;0.0;0.0
2026-02-11T23:00;10;100;0.0;0.0
