datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-07-07T00:00;10;100;0.0;0.0
2025-07-07T01:00;10;100;0.0;0.0
2025-07-07T02:00;10;100;0.0;0.0
2025-07-07T03:00;10;100;0.0;0.0
2025-07-07T04:00;10;100;0.0;0.0
2025-07-07T05:00;10;100;0.0;0.0
2025-07-07T06:00;10;100;10.8;0.015
2025-07-07T07:00;10;100;58.8;0.2
2025-07-07T08:00;10;100;110.0;0.588
2025-07-07T09:00;10;100;194.2;1.373
2025-07-07T10:00;10;100;285.2;2.409
2025-07-07T11:00;10;100;340.8;3.201
2025-07-07T12:00;10;100;219.8;2.161
2025-07-07T13:00;10;100;391.0;3.81
2025-07-07T14:00;10;100;395.5;3.611
2025-07-07T15:00;10;94;501.0;4.025
2025-07-07T16:00;10;84;446.5;2.914
2025-07-07T17:00;10;82;389.2;1.835
2025-07-07T18:00;30;68;302.5;0.823
2025-07-07T19:00;10;93;131.5;0.089
2025-07-07T20:00;30;50;132.2;0.0
2025-07-07T21:00;10;83;38.5;0.0
2025-07-07T22:00;30;58;0.2;0.0
2025-07-07T23:00;10;100;0.0;0.0
