datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-26T00:00;10;100;0.0;0.0
2026-03-26T01:00;10;100;0.0;0.0
2026-03-26T02:00;10;100;0.0;0.0
2026-03-26T03:00;10;100;0.0;0.0
2026-03-26T04:00;10;100;0.0;0.0
2026-03-26T05:00;10;100;0.0;0.0
2026-03-26T06:00;10;100;0.0;0.0
2026-03-26T07:00;10;100;30.2;0.114
2026-03-26T08:00;10;100;99.5;0.561
2026-03-26T09:00;10;100;174.0;1.242
2026-03-26T10:00;10;100;237.8;1.942
2026-03-26T11:00;10;100;412.5;3.569
2026-03-26T12:00;10;100;379.0;3.246
2026-03-26T13:00;10;100;499.8;3.952
2026-03-26T14:00;10;100;329.0;2.213
2026-03-26T15:00;10;100;278.5;1.421
2026-03-26T16:00;30;78;232.8;0.733
2026-03-26T17:00;10;100;142.0;0.141
2026-03-26T18:00;10;100;70.5;0.0
2026-03-26T19:00;10;100;2.8;0.0
2026-03-26T20:00;10;100;0.0;0.0
2026-03-26T21:00;10;100;0.0;0.0
2026-03-26T22:00;10;97;0.0;0.0
2026-03-26T23:00;10;100;0.0;0.0
