datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-02-06T00:00;10;92;0.0;0.0
2026-02-06T01:00;10;86;0.0;0.0
2026-02-06T02:00;10;100;0.0;0.0
2026-02-06T03:00;10;100;0.0;0.0
2026-02-06T04:00;10;100;0.0;0.0
2026-02-06T05:00;10;100;0.0;0.0
2026-02-06T06:00;10;100;0.0;0.0
2026-02-06T07:00;10;100;0.0;0.0
2026-02-06T08:00;10;100;1.5;0.005
2026-02-06T09:00;10;100;18.0;0.092
2026-02-06T10:00;10;100;49.2;0.302
2026-02-06T11:00;10;100;95.5;0.639
2026-02-06T12:00;10;100;115.5;0.772
2026-02-06T13:00;10;100;111.2;0.681
2026-02-06T14:00;10;100;116.0;0.586
2026-02-06T15:00;10;100;85.2;0.302
2026-02-06T16:00;10;100;52.2;0.089
2026-02-06T17:00;10;100;11.5;0.0
2026-02-06T18:00;10;100;0.0;0.0
2026-02-06T19:00;10;100;0.0;0.0
2026-02-06T20:00;10;100;0.0;0.0
2026-02-06T21:00;10;100;0.0;0.0
2026-02-06T22:00;10;100;0.0;0.0
2026-02-06T23:00;10;100;0.0;0.0
