datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-09T00:00;10;100;0.0;0.0
2026-03-09T01:00;10;87;0.0;0.0
2026-03-09T02:00;10;100;0.0;0.0
2026-03-09T03:00;10;95;0.0;0.0
2026-03-09T04:00;10;100;0.0;0.0
2026-03-09T05:00;10;100;0.0;0.0
2026-03-09T06:00;10;100;0.0;0.0
2026-03-09T07:00;10;100;5.5;0.016
2026-03-09T08:00;10;100;82.2;0.4
2026-03-09T09:00;10;100;204.5;1.309
2026-03-09T10:00;10;100;327.5;2.445
2026-03-09T11:00;10;100;384.8;3.077
2026-03-09T12:00;10;100;389.5;3.099
2026-03-09T13:00;10;100;446.0;3.276
2026-03-09T14:00;10;100;384.0;2.384
2026-03-09T15:00;10;100;315.2;1.456
2026-03-09T16:00;10;100;184.5;0.497
2026-03-09T17:00;10;100;94.8;0.053
2026-03-09T18:00;10;100;20.2;0.0
2026-03-09T19:00;10;100;0.0;0.0
2026-03-09T20:00;10;100;0.0;0.0
2026-03-09T21:00;10;100;0.0;0.0
2026-03-09T22:00;10;99;0.0;0.0
2026-03-09T23:00;10;83;0.0;0.0
