datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-05-31T00:00;100;5;0.0;0.0
2026-05-31T01:00;100;0;0.0;0.0
2026-05-31T02:00;60;33;0.0;0.0
2026-05-31T03:00;10;100;0.0;0.0
2026-05-31T04:00;10;100;0.0;0.0
2026-05-31T05:00;10;99;0.0;0.0
2026-05-31T06:00;10;100;25.0;0.039
2026-05-31T07:00;10;87;116.0;0.417
2026-05-31T08:00;60;23;263.0;1.455
2026-05-31T09:00;100;0;440.0;3.179
2026-05-31T10:00;60;37;594.0;5.087
2026-05-31T11:00;10;89;640.0;6.05
2026-05-31T12:00;30;70;782.0;7.69
2026-05-31T13:00;10;91;749.0;7.251
2026-05-31T14:00;10;100;648.0;5.834
2026-05-31T15:00;10;100;217.0;1.703
2026-05-31T16:00;10;100;155.0;0.975
2026-05-31T17:00;10;100;271.0;1.204
2026-05-31T18:00;10;100;246.0;0.598
2026-05-31T19:00;10;100;239.0;0.092
2026-05-31T20:00;10;100;108.0;0.0
2026-05-31T21:00;10;100;21.0;0.0
2026-05-31T22:00;10;100;0.0;0.0
2026-05-31T23:00;10;100;0.0;0.0
