datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-08T00:00;100;0;0.0;0.0
2026-03-08T01:00;100;4;0.0;0.0
2026-03-08T02:00;100;7;0.0;0.0
2026-03-08T03:00;60;22;0.0;0.0
2026-03-08T04:00;60;26;0.0;0.0
2026-03-08T05:00;30;61;0.0;0.0
2026-03-08T06:00;10;99;0.0;0.0
2026-03-08T07:00;10;100;4.8;0.014
2026-03-08T08:00;10;96;81.5;0.393
2026-03-08T09:00;10;100;196.0;1.245
2026-03-08T10:00;10;100;294.0;2.182
2026-03-08T11:00;30;54;425.0;3.381
2026-03-08T12:00;10;100;517.5;4.097
2026-03-08T13:00;10;100;461.8;3.375
2026-03-08T14:00;10;100;454.5;2.806
2026-03-08T15:00;10;100;270.0;1.239
2026-03-08T16:00;10;100;192.2;0.512
2026-03-08T17:00;10;100;108.8;0.058
2026-03-08T18:00;10;100;20.0;0.0
2026-03-08T19:00;10;85;0.0;0.0
2026-03-08T20:00;10;100;0.0;0.0
2026-03-08T21:00;10;98;0.0;0.0
2026-03-08T22:00;10;100;0.0;0.0
2026-03-08T23:00;10;100;0.0;0.0
