datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-12-16T00:00;10;100;0.0;0.0
2025-12-16T01:00;10;100;0.0;0.0
2025-12-16T02:00;10;100;0.0;0.0
2025-12-16T03:00;10;100;0.0;0.0
2025-12-16T04:00;10;100;0.0;0.0
2025-12-16T05:00;10;100;0.0;0.0
2025-12-16T06:00;10;100;0.0;0.0
2025-12-16T07:00;10;100;0.0;0.0
2025-12-16T08:00;10;100;0.0;0.0
2025-12-16T09:00;10;100;13.2;0.059
2025-12-16T10:00;10;100;39.8;0.212
2025-12-16T11:00;10;100;85.2;0.485
2025-12-16T12:00;10;97;109.0;0.601
2025-12-16T13:00;10;100;113.2;0.547
2025-12-16T14:00;10;100;72.0;0.264
2025-12-16T15:00;10;100;46.5;0.099
2025-12-16T16:00;10;100;11.5;0.004
2025-12-16T17:00;10;100;0.0;0.0
2025-12-16T18:00;10;100;0.0;0.0
2025-12-16T19:00;10;100;0.0;0.0
2025-12-16T20:00;10;100;0.0;0.0
2025-12-16T21:00;10;100;0.0;0.0
2025-12-16T22:00;10;100;0.0;0.0
2025-12-16T23:00;10;100;0.0;0.0
