datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-10-05T00:00;10;87;0.0;0.0
2025-10-05T01:00;10;100;0.0;0.0
2025-10-05T02:00;100;0;0.0;0.0
2025-10-05T03:00;30;60;0.0;0.0
2025-10-05T04:00;30;53;0.0;0.0
2025-10-05T05:00;30;74;0.0;0.0
2025-10-05T06:00;60;33;0.0;0.0
2025-10-05T07:00;100;11;0.0;0.0
2025-10-05T08:00;30;60;27.5;0.101
2025-10-05T09:00;10;94;133.5;0.726
2025-10-05T10:00;10;98;180.0;1.225
2025-10-05T11:00;10;100;159.8;1.227
2025-10-05T12:00;10;100;164.8;1.318
2025-10-05T13:00;10;95;201.8;1.562
2025-10-05T14:00;30;71;380.8;2.637
2025-10-05T15:00;10;93;412.2;2.312
2025-10-05T16:00;10;100;221.8;0.86
2025-10-05T17:00;30;79;178.5;0.331
2025-10-05T18:00;30;78;86.5;0.0
2025-10-05T19:00;10;97;6.0;0.0
2025-10-05T20:00;10;100;0.0;0.0
2025-10-05T21:00;10;97;0.0;0.0
2025-10-05T22:00;10;100;0.0;0.0
2025-10-05T23:00;10;100;0.0;0.0
