datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-09-08T00:00;60;42;0.0;0.0
2025-09-08T01:00;100;12;0.0;0.0
2025-09-08T02:00;100;11;0.0;0.0
2025-09-08T03:00;60;24;0.0;0.0
2025-09-08T04:00;60;38;0.0;0.0
2025-09-08T05:00;30;55;0.0;0.0
2025-09-08T06:00;30;62;0.0;0.0
2025-09-08T07:00;30;71;7.0;0.016
2025-09-08T08:00;30;69;74.8;0.324
2025-09-08T09:00;30;66;203.2;1.249
2025-09-08T10:00;60;41;365.0;2.766
2025-09-08T11:00;100;0;528.2;4.506
2025-09-08T12:00;100;0;636.0;5.685
2025-09-08T13:00;30;76;503.8;4.419
2025-09-08T14:00;60;49;536.5;4.314
2025-09-08T15:00;30;50;505.2;3.434
2025-09-08T16:00;10;100;407.8;2.09
2025-09-08T17:00;30;59;181.8;0.571
2025-09-08T18:00;30;51;189.0;0.185
2025-09-08T19:00;60;32;96.0;0.0
2025-09-08T20:00;100;0;8.2;0.0
2025-09-08T21:00;100;0;0.0;0.0
2025-09-08T22:00;100;0;0.0;0.0
2025-09-08T23:00;100;0;0.0;0.0
