00:00;112,33
00:15;106,46
00:30;106,62
00:45;105,42
01:00;105,03
01:15;104,52
01:30;105,08
01:45;107,45
02:00;106,35
02:15;102,80
02:30;102,51
02:45;102,86
03:00;104,44
03:15;104,95
03:30;105,25
03:45;106,92
04:00;104,12
04:15;107,43
04:30;112,86
04:45;115,65
05:00;112,29
05:15;116,89
05:30;123,03
05:45;129,54
06:00;116,34
06:15;139,64
06:30;141,79
06:45;130,72
07:00;147,20
07:15;128,98
07:30;115,26
07:45;96,76
08:00;133,84
08:15;121,47
08:30;98,31
08:45;51,09
09:00;114,27
09:15;61,09
09:30;14,66
09:45;0,01
10:00;1,99
10:15;0,00
10:30;0,00
10:45;-1,03
11:00;0,08
11:15;-0,47
11:30;-2,61
11:45;-6,99
12:00;-6,10
12:15;-11,97
12:30;-14,96
12:45;-20,86
13:00;-22,43
13:15;-25,87
13:30;-29,87
13:45;-32,04
14:00;-27,06
14:15;-21,75
14:30;-20,02
14:45;-15,36
15:00;-14,48
15:15;-10,20
15:30;-6,28
15:45;-1,34
16:00;-3,98
16:15;0,35
16:30;1,45
16:45;9,51
17:00;-0,42
17:15;6,07
17:30;59,47
17:45;94,44
18:00;47,52
18:15;102,15
18:30;121,03
18:45;143,01
19:00;115,16
19:15;129,07
19:30;151,44
19:45;185,77
20:00;176,26
20:15;181,45
20:30;171,21
20:45;153,16
21:00;167,81
21:15;138,58
21:30;116,71
21:45;103,31
22:00;135,81
22:15;123,56
22:30;114,43
22:45;109,86
23:00;119,66
23:15;113,42
23:30;107,55
23:45;105,76
