1;107,84
2;99,69
3;96,24
4;96,29
5;97,95
6;107,46
7;116,86
8;115,82
9;109,40
10;97,77
11;84,84
12;82,01
13;80,00
14;73,02
15;71,20
16;72,68
17;87,65
18;91,87
19;101,90
20;120,00
21;142,41
22;139,50
23;124,58
24;111,94
