1;72,81
2;70,95
3;69,49
4;72,07
5;72,92
6;89,42
7;109,29
8;124,51
9;108,86
10;93,59
11;91,92
12;74,17
13;62,97
14;59,93
15;58,89
16;70,26
17;84,06
18;92,46
19;102,90
20;134,10
21;170,66
22;124,40
23;106,23
24;96,34
