1;112,91
2;106,55
3;101,40
4;95,46
5;96,68
6;102,89
7;111,77
8;114,56
9;110,18
10;77,31
11;22,24
12;1,17
13;1,31
14;1,53
15;2,87
16;28,39
17;28,64
18;92,72
19;115,17
20;138,07
21;182,43
22;175,18
23;132,98
24;114,59
