1;85,16
2;84,97
3;84,76
4;83,90
5;86,29
6;94,50
7;113,29
8;119,52
9;117,86
10;109,01
11;87,94
12;84,87
13;73,31
14;57,53
15;62,83
16;77,05
17;88,78
18;109,37
19;131,23
20;156,02
21;141,73
22;120,69
23;100,29
24;89,96
