1;92,44
2;90,35
3;89,52
4;89,69
5;89,81
6;100,00
7;130,03
8;212,21
9;164,86
10;120,68
11;91,09
12;86,24
13;80,00
14;78,50
15;85,11
16;89,16
17;102,30
18;134,81
19;274,59
20;402,21
21;165,12
22;121,13
23;101,83
24;89,41
