00:00;116,28
00:15;119,41
00:30;115,01
00:45;115,40
01:00;115,34
01:15;115,53
01:30;100,89
01:45;113,28
02:00;111,84
02:15;113,69
02:30;112,17
02:45;111,89
03:00;109,77
03:15;109,71
03:30;112,08
03:45;111,90
04:00;110,45
04:15;112,28
04:30;116,14
04:45;120,47
05:00;122,98
05:15;111,17
05:30;128,95
05:45;139,00
06:00;124,19
06:15;155,38
06:30;185,98
06:45;254,46
07:00;169,12
07:15;214,93
07:30;260,00
07:45;288,03
08:00;316,77
08:15;295,69
08:30;232,47
08:45;183,63
09:00;245,00
09:15;191,79
09:30;166,25
09:45;109,10
10:00;167,38
10:15;132,16
10:30;119,06
10:45;103,98
11:00;117,60
11:15;105,18
11:30;103,24
11:45;101,51
12:00;102,74
12:15;100,13
12:30;101,24
12:45;103,78
13:00;103,50
13:15;104,72
13:30;104,37
13:45;106,16
14:00;105,90
14:15;123,86
14:30;149,65
14:45;169,79
15:00;135,56
15:15;159,64
15:30;206,78
15:45;186,45
16:00;187,73
16:15;234,53
16:30;277,43
16:45;340,69
17:00;217,95
17:15;254,13
17:30;239,47
17:45;212,95
18:00;213,50
18:15;169,13
18:30;152,81
18:45;148,99
19:00;184,28
19:15;183,26
19:30;140,39
19:45;146,67
20:00;164,79
20:15;116,00
20:30;133,16
20:45;137,35
21:00;152,38
21:15;136,12
21:30;131,62
21:45;122,56
22:00;135,35
22:15;130,14
22:30;122,82
22:45;115,25
23:00;118,52
23:15;116,38
23:30;114,73
23:45;106,76
