00:00;101,50
00:15;102,75
00:30;102,12
00:45;101,77
01:00;102,21
01:15;101,97
01:30;102,11
01:45;101,83
02:00;102,32
02:15;101,72
02:30;101,74
02:45;103,09
03:00;102,83
03:15;103,26
03:30;104,81
03:45;103,32
04:00;102,04
04:15;101,36
04:30;102,96
04:45;103,15
05:00;100,61
05:15;104,42
05:30;102,73
05:45;102,92
06:00;101,58
06:15;101,67
06:30;101,72
06:45;103,87
07:00;102,10
07:15;103,41
07:30;106,25
07:45;107,90
08:00;105,99
08:15;109,45
08:30;112,95
08:45;113,57
09:00;118,87
09:15;117,00
09:30;118,21
09:45;117,27
10:00;131,40
10:15;131,61
10:30;129,06
10:45;120,80
11:00;123,51
11:15;123,15
11:30;122,35
11:45;120,00
12:00;129,34
12:15;130,02
12:30;130,63
12:45;125,39
13:00;131,38
13:15;129,13
13:30;120,28
13:45;118,91
14:00;117,41
14:15;118,38
14:30;120,82
14:45;123,39
15:00;110,28
15:15;112,66
15:30;119,00
15:45;122,05
16:00;111,95
16:15;115,46
16:30;124,30
16:45;131,32
17:00;126,98
17:15;135,36
17:30;136,26
17:45;138,17
18:00;140,37
18:15;139,80
18:30;137,97
18:45;133,37
19:00;136,74
19:15;133,13
19:30;130,77
19:45;129,66
20:00;133,62
20:15;129,99
20:30;120,91
20:45;113,27
21:00;120,37
21:15;116,53
21:30;111,85
21:45;107,34
22:00;119,05
22:15;112,79
22:30;109,47
22:45;106,46
23:00;108,30
23:15;104,76
23:30;102,74
23:45;102,16
