1;91,93
2;87,92
3;86,24
4;89,75
5;91,34
6;91,58
7;83,13
8;63,59
9;20,71
10;1,61
11;0,00
12;-0,02
13;-1,41
14;-5,75
15;-5,00
16;-2,00
17;-0,01
18;57,66
19;99,89
20;116,85
21;135,82
22;138,40
23;149,75
24;110,23
