1;98,10
2;92,00
3;88,45
4;88,02
5;88,36
6;97,49
7;108,92
8;110,23
9;99,92
10;91,43
11;77,41
12;66,74
13;52,26
14;41,36
15;54,90
16;69,43
17;78,99
18;101,51
19;129,83
20;233,80
21;274,02
22;154,56
23;120,34
24;105,95
