1;74,09
2;72,22
3;70,58
4;70,29
5;70,38
6;86,10
7;118,42
8;141,48
9;117,45
10;92,51
11;53,21
12;13,12
13;0,99
14;0,00
15;0,00
16;11,97
17;76,93
18;118,68
19;255,21
20;409,24
21;167,05
22;110,91
23;95,47
24;80,03
