1;70,45
2;2,66
3;63,51
4;69,45
5;71,21
6;78,88
7;78,18
8;79,73
9;42,41
10;0,10
11;-2,02
12;-27,76
13;-60,40
14;-104,76
15;-109,67
16;-66,68
17;-17,81
18;11,14
19;118,37
20;136,10
21;135,48
22;123,12
23;113,13
24;101,14
