1;108,12
2;109,21
3;106,31
4;104,25
5;104,21
6;107,35
7;182,39
8;294,59
9;193,65
10;125,70
11;102,57
12;96,01
13;84,74
14;84,27
15;87,45
16;94,85
17;105,81
18;131,17
19;192,68
20;386,40
21;210,00
22;130,02
23;112,62
24;105,90
