1;104,19
2;94,75
3;89,95
4;88,99
5;89,44
6;93,67
7;111,41
8;118,73
9;116,13
10;91,29
11;83,34
12;81,26
13;86,08
14;79,91
15;76,02
16;74,34
17;84,79
18;92,57
19;89,00
20;112,47
21;128,72
22;119,55
23;115,90
24;100,00
