00:00;137,67
00:15;127,30
00:30;122,31
00:45;114,29
01:00;130,96
01:15;122,64
01:30;120,21
01:45;118,71
02:00;121,90
02:15;120,62
02:30;121,67
02:45;120,57
03:00;121,36
03:15;119,69
03:30;117,41
03:45;115,44
04:00;111,75
04:15;110,44
04:30;108,89
04:45;108,51
05:00;106,13
05:15;106,61
05:30;101,07
05:45;93,83
06:00;108,17
06:15;103,33
06:30;90,63
06:45;74,95
07:00;106,71
07:15;86,57
07:30;62,40
07:45;44,76
08:00;64,37
08:15;33,13
08:30;15,08
08:45;4,99
09:00;4,08
09:15;0,06
09:30;0,00
09:45;0,00
10:00;0,00
10:15;0,00
10:30;0,00
10:45;-0,03
11:00;-0,04
11:15;-0,05
11:30;-0,34
11:45;-0,65
12:00;-0,55
12:15;-0,78
12:30;-1,14
12:45;-1,67
13:00;-2,22
13:15;-2,75
13:30;-3,02
13:45;-3,48
14:00;-4,90
14:15;-4,27
14:30;-3,95
14:45;-3,29
15:00;-2,23
15:15;-1,68
15:30;-1,26
15:45;-0,80
16:00;-0,36
16:15;-0,05
16:30;-0,03
16:45;1,04
17:00;0,54
17:15;2,91
17:30;13,95
17:45;45,68
18:00;23,56
18:15;65,18
18:30;92,12
18:45;110,47
19:00;80,26
19:15;90,31
19:30;117,72
19:45;113,98
20:00;120,51
20:15;123,00
20:30;129,38
20:45;139,56
21:00;135,69
21:15;135,84
21:30;135,56
21:45;132,14
22:00;125,14
22:15;123,26
22:30;119,45
22:45;110,03
23:00;115,49
23:15;108,47
23:30;109,46
23:45;103,12
