00:00;96,74
00:15;93,35
00:30;87,82
00:45;87,21
01:00;91,40
01:15;87,42
01:30;84,45
01:45;84,07
02:00;87,93
02:15;88,67
02:30;85,55
02:45;86,21
03:00;87,00
03:15;86,41
03:30;88,73
03:45;90,57
04:00;87,59
04:15;87,78
04:30;89,16
04:45;92,87
05:00;87,61
05:15;86,29
05:30;90,18
05:45;99,16
06:00;93,09
06:15;95,40
06:30;96,72
06:45;104,36
07:00;100,31
07:15;103,88
07:30;106,09
07:45;111,20
08:00;109,82
08:15;111,64
08:30;116,86
08:45;119,43
09:00;116,01
09:15;118,34
09:30;115,67
09:45;114,37
10:00;115,63
10:15;116,63
10:30;113,51
10:45;110,65
11:00;114,76
11:15;111,98
11:30;112,58
11:45;111,67
12:00;110,49
12:15;109,34
12:30;113,27
12:45;115,28
13:00;111,39
13:15;114,06
13:30;120,60
13:45;123,73
14:00;117,69
14:15;124,17
14:30;122,96
14:45;124,25
15:00;119,08
15:15;123,17
15:30;128,17
15:45;130,05
16:00;122,12
16:15;128,85
16:30;131,84
16:45;132,57
17:00;129,54
17:15;126,52
17:30;123,69
17:45;121,93
18:00;131,14
18:15;122,37
18:30;122,83
18:45;116,15
19:00;124,32
19:15;115,87
19:30;114,62
19:45;111,46
20:00;115,17
20:15;112,69
20:30;109,07
20:45;101,48
21:00;112,08
21:15;105,51
21:30;103,12
21:45;99,94
22:00;110,86
22:15;102,81
22:30;99,88
22:45;96,52
23:00;106,15
23:15;94,13
23:30;87,56
23:45;83,72
