1;107,59
2;102,64
3;92,71
4;88,22
5;87,18
6;93,00
7;110,69
8;113,26
9;106,74
10;90,29
11;76,31
12;64,27
13;61,73
14;49,76
15;50,47
16;64,91
17;83,37
18;100,22
19;117,11
20;136,16
21;147,62
22;144,83
23;120,52
24;110,60
