1;92,84
2;87,19
3;83,31
4;86,00
5;91,62
6;100,01
7;139,94
8;131,09
9;95,79
10;67,37
11;9,79
12;-0,01
13;-3,67
14;-5,90
15;-6,18
16;-1,54
17;2,04
18;72,36
19;104,34
20;152,34
21;196,91
22;129,07
23;106,24
24;96,85
