1;99,66
2;91,58
3;86,78
4;87,72
5;95,05
6;91,28
7;85,18
8;82,84
9;86,65
10;85,63
11;87,34
12;90,36
13;91,11
14;90,36
15;90,36
16;89,38
17;89,70
18;92,29
19;93,45
20;93,68
21;86,54
22;90,63
23;97,29
24;112,86
