00:00;85,04
00:15;80,39
00:30;77,41
00:45;78,45
01:00;79,62
01:15;78,98
01:30;79,47
01:45;78,82
02:00;79,75
02:15;78,77
02:30;78,75
02:45;81,68
03:00;78,48
03:15;78,58
03:30;80,59
03:45;81,75
04:00;76,98
04:15;79,25
04:30;82,68
04:45;86,47
05:00;72,19
05:15;81,14
05:30;91,54
05:45;113,43
06:00;85,59
06:15;105,06
06:30;119,75
06:45;117,60
07:00;103,38
07:15;114,00
07:30;119,54
07:45;126,05
08:00;137,40
08:15;135,00
08:30;129,57
08:45;120,05
09:00;128,06
09:15;115,00
09:30;111,93
09:45;106,86
10:00;114,11
10:15;107,78
10:30;107,39
10:45;105,54
11:00;109,37
11:15;108,20
11:30;107,73
11:45;106,22
12:00;106,87
12:15;105,61
12:30;105,64
12:45;106,00
13:00;109,85
13:15;109,91
13:30;110,87
13:45;113,30
14:00;111,89
14:15;126,45
14:30;132,47
14:45;134,21
15:00;108,77
15:15;114,54
15:30;126,91
15:45;155,67
16:00;120,90
16:15;131,51
16:30;141,50
16:45;160,37
17:00;160,03
17:15;139,99
17:30;129,99
17:45;129,38
18:00;151,00
18:15;132,00
18:30;140,00
18:45;137,00
19:00;135,00
19:15;134,33
19:30;132,08
19:45;118,59
20:00;135,85
20:15;122,70
20:30;104,00
20:45;98,69
21:00;109,52
21:15;100,00
21:30;97,51
21:45;90,08
22:00;104,51
22:15;97,46
22:30;93,61
22:45;84,06
23:00;86,74
23:15;74,73
23:30;69,81
23:45;59,90
