1;94,89
2;88,85
3;90,16
4;91,48
5;93,25
6;108,74
7;146,31
8;180,55
9;136,77
10;91,31
11;81,16
12;81,04
13;50,08
14;47,90
15;59,10
16;65,55
17;78,47
18;92,00
19;115,00
20;173,66
21;174,75
22;140,84
23;122,64
24;107,28
