1;97,21
2;88,10
3;78,98
4;77,95
5;87,92
6;80,93
7;80,42
8;80,01
9;78,01
10;77,22
11;79,10
12;79,84
13;89,08
14;89,06
15;90,35
16;92,19
17;87,64
18;89,90
19;86,95
20;91,55
21;86,19
22;92,83
23;99,33
24;111,12
