1;109,34
2;104,57
3;104,26
4;105,37
5;104,69
6;109,29
7;120,56
8;117,15
9;104,91
10;73,23
11;17,61
12;4,35
13;-0,46
14;-1,15
15;-0,21
16;2,49
17;32,24
18;93,45
19;110,58
20;136,54
21;202,88
22;179,61
23;137,05
24;121,38
