1;104,40
2;96,58
3;90,17
4;89,74
5;96,20
6;110,05
7;132,28
8;136,37
9;118,04
10;88,47
11;74,43
12;61,31
13;23,00
14;19,58
15;20,00
16;64,98
17;63,58
18;68,39
19;114,95
20;137,77
21;181,42
22;146,75
23;128,14
24;110,68
