1;96,90
2;91,80
3;90,47
4;106,23
5;110,68
6;86,01
7;77,67
8;76,72
9;69,32
10;36,45
11;19,30
12;15,70
13;13,66
14;7,48
15;12,07
16;51,12
17;75,13
18;102,96
19;114,00
20;134,18
21;148,04
22;138,91
23;124,28
24;109,99
