00:00;98,77
00:15;93,30
00:30;88,58
00:45;81,96
01:00;88,13
01:15;86,12
01:30;87,48
01:45;90,18
02:00;105,00
02:15;95,00
02:30;85,49
02:45;85,02
03:00;93,70
03:15;100,72
03:30;97,81
03:45;86,82
04:00;89,38
04:15;93,04
04:30;97,00
04:45;102,25
05:00;95,88
05:15;92,49
05:30;107,89
05:45;100,52
06:00;81,17
06:15;91,24
06:30;99,45
06:45;105,66
07:00;92,53
07:15;98,69
07:30;109,16
07:45;115,57
08:00;102,56
08:15;109,00
08:30;110,52
08:45;110,00
09:00;110,30
09:15;108,82
09:30;105,92
09:45;103,83
10:00;111,16
10:15;104,85
10:30;101,85
10:45;97,00
11:00;102,60
11:15;102,18
11:30;103,25
11:45;108,04
12:00;110,25
12:15;110,03
12:30;104,75
12:45;103,03
13:00;106,26
13:15;93,83
13:30;94,03
13:45;95,77
14:00;95,53
14:15;98,82
14:30;103,90
14:45;118,56
15:00;102,21
15:15;113,43
15:30;118,43
15:45;130,28
16:00;119,48
16:15;130,27
16:30;135,03
16:45;139,13
17:00;130,34
17:15;131,41
17:30;134,20
17:45;144,05
18:00;130,90
18:15;150,70
18:30;152,51
18:45;114,91
19:00;127,00
19:15;129,65
19:30;128,35
19:45;115,00
20:00;162,06
20:15;143,97
20:30;117,97
20:45;96,01
21:00;111,65
21:15;106,38
21:30;102,86
21:45;94,71
22:00;128,22
22:15;141,00
22:30;125,77
22:45;105,01
23:00;153,20
23:15;120,32
23:30;110,57
23:45;91,63
