1;98,27
2;96,34
3;94,30
4;96,76
5;96,74
6;96,77
7;88,98
8;66,69
9;4,96
10;-0,10
11;-12,08
12;-49,39
13;-170,77
14;-224,49
15;-219,87
16;-110,58
17;-18,81
18;0,10
19;83,97
20;120,03
21;134,62
22;116,69
23;101,79
24;89,36
