1;90,74
2;79,40
3;79,02
4;79,38
5;79,93
6;106,94
7;129,40
8;122,20
9;102,08
10;77,75
11;60,60
12;34,00
13;35,37
14;40,32
15;62,46
16;75,98
17;105,00
18;132,77
19;166,87
20;166,38
21;149,33
22;126,25
23;118,04
24;110,00
