1;107,96
2;98,59
3;95,84
4;95,98
5;98,32
6;
7;95,72
8;89,98
9;79,86
10;55,56
11;18,77
12;9,09
13;-14,57
14;-22,49
15;-0,94
16;9,53
17;47,56
18;84,28
19;101,20
20;121,53
21;139,09
22;132,10
23;122,77
24;106,49
