1;100,92
2;94,61
3;88,00
4;86,13
5;89,80
6;102,21
7;110,84
8;109,58
9;98,05
10;88,57
11;69,64
12;43,23
13;25,21
14;20,77
15;28,79
16;42,92
17;65,47
18;95,33
19;120,11
20;155,37
21;165,78
22;115,95
23;104,24
24;98,22
