00:00;154,13
00:15;148,62
00:30;143,64
00:45;138,90
01:00;144,46
01:15;139,79
01:30;138,40
01:45;136,57
02:00;137,09
02:15;135,63
02:30;134,52
02:45;135,28
03:00;135,66
03:15;137,21
03:30;136,96
03:45;137,47
04:00;137,39
04:15;137,05
04:30;138,33
04:45;143,26
05:00;136,33
05:15;137,46
05:30;144,15
05:45;155,03
06:00;150,15
06:15;159,10
06:30;162,90
06:45;167,18
07:00;179,74
07:15;162,84
07:30;150,60
07:45;135,74
08:00;153,57
08:15;137,19
08:30;123,00
08:45;112,57
09:00;122,49
09:15;113,11
09:30;107,35
09:45;99,15
10:00;109,76
10:15;99,87
10:30;89,95
10:45;82,17
11:00;86,57
11:15;79,48
11:30;66,70
11:45;66,11
12:00;76,72
12:15;68,41
12:30;64,98
12:45;62,00
13:00;64,04
13:15;63,44
13:30;60,79
13:45;59,20
14:00;59,55
14:15;65,73
14:30;74,34
14:45;79,80
15:00;73,89
15:15;77,01
15:30;92,41
15:45;97,82
16:00;83,15
16:15;100,93
16:30;113,59
16:45;124,76
17:00;107,82
17:15;120,50
17:30;127,42
17:45;146,63
18:00;116,50
18:15;141,72
18:30;175,41
18:45;229,07
19:00;180,97
19:15;243,87
19:30;426,53
19:45;523,26
20:00;435,96
20:15;498,60
20:30;542,93
20:45;572,79
21:00;530,65
21:15;518,30
21:30;505,91
21:45;415,27
22:00;436,51
22:15;393,77
22:30;260,80
22:45;191,32
23:00;217,34
23:15;215,54
23:30;184,85
23:45;167,22
