1;45,18
2;38,07
3;18,19
4;16,89
5;17,23
6;77,52
7;251,79
8;162,58
9;143,47
10;88,21
11;22,55
12;18,60
13;25,00
14;33,72
15;29,71
16;62,02
17;84,92
18;100,00
19;140,00
20;105,00
21;120,61
22;98,72
23;69,71
24;9,48
