00:00;160,31
00:15;152,62
00:30;144,76
00:45;140,45
01:00;143,99
01:15;145,00
01:30;144,98
01:45;140,41
02:00;143,23
02:15;140,71
02:30;139,16
02:45;138,23
03:00;140,57
03:15;139,00
03:30;138,12
03:45;138,02
04:00;139,73
04:15;141,77
04:30;136,36
04:45;136,68
05:00;136,89
05:15;135,42
05:30;133,01
05:45;131,09
06:00;140,08
06:15;138,00
06:30;131,60
06:45;124,29
07:00;131,29
07:15;126,19
07:30;118,92
07:45;103,33
08:00;142,16
08:15;123,95
08:30;107,78
08:45;93,41
09:00;107,07
09:15;94,29
09:30;70,57
09:45;30,55
10:00;40,00
10:15;18,09
10:30;5,18
10:45;1,08
11:00;1,00
11:15;0,29
11:30;0,02
11:45;0,00
12:00;0,00
12:15;0,00
12:30;0,00
12:45;-0,01
13:00;-0,02
13:15;-0,25
13:30;-0,28
13:45;-0,31
14:00;-0,31
14:15;-0,31
14:30;-0,31
14:45;-0,27
15:00;0,06
15:15;0,55
15:30;0,41
15:45;1,68
16:00;0,45
16:15;5,43
16:30;7,67
16:45;33,26
17:00;14,58
17:15;71,43
17:30;107,01
17:45;134,25
18:00;107,24
18:15;120,19
18:30;136,19
18:45;144,08
19:00;132,35
19:15;140,21
19:30;139,77
19:45;147,42
20:00;147,48
20:15;150,82
20:30;150,35
20:45;153,23
21:00;155,92
21:15;154,63
21:30;157,95
21:45;156,54
22:00;160,01
22:15;155,31
22:30;155,28
22:45;148,95
23:00;150,47
23:15;144,19
23:30;145,00
23:45;140,78
