1;93,16
2;93,46
3;88,78
4;88,91
5;90,00
6;94,11
7;91,72
8;89,79
9;59,52
10;0,88
11;0,00
12;0,20
13;-4,41
14;-10,07
15;-11,32
16;-6,44
17;1,28
18;28,90
19;75,05
20;91,54
21;109,06
22;125,01
23;130,03
24;109,08
