1;97,27
2;95,59
3;96,70
4;96,87
5;95,85
6;107,83
7;149,64
8;159,75
9;133,83
10;98,92
11;82,86
12;76,90
13;76,02
14;77,32
15;84,34
16;98,64
17;129,32
18;147,74
19;176,19
20;160,00
21;141,99
22;127,36
23;107,24
24;98,25
