1;101,86
2;100,33
3;97,93
4;97,38
5;102,47
6;111,47
7;142,89
8;159,18
9;147,42
10;125,00
11;101,42
12;99,60
13;98,06
14;99,65
15;101,62
16;118,14
17;140,00
18;154,74
19;194,78
20;179,35
21;148,15
22;132,20
23;120,00
24;109,91
