1;80,37
2;80,95
3;79,75
4;80,91
5;85,85
6;103,30
7;135,18
8;152,87
9;135,96
10;107,38
11;90,62
12;87,90
13;64,65
14;36,35
15;50,21
16;70,56
17;100,22
18;146,43
19;176,50
20;170,00
21;141,50
22;119,19
23;108,11
24;93,50
